n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,shots
1,0.0,0.0,X,0,constant_1,no_error,1.0,1024
1,0.0,0.0,X,0,constant_1,E1_before_H,1.0,1024
1,0.0,0.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.0,0.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.0,0.0,X,0,constant_1,E4_after_final_H,1.0,1024
1,0.0,0.0,Y,0,constant_1,no_error,1.0,1024
1,0.0,0.0,Y,0,constant_1,E1_before_H,1.0,1024
1,0.0,0.0,Y,0,constant_1,E2_after_first_H,1.0,1024
1,0.0,0.0,Y,0,constant_1,E3_after_oracle,1.0,1024
1,0.0,0.0,Y,0,constant_1,E4_after_final_H,1.0,1024
1,0.0,0.0,Z,0,constant_1,no_error,1.0,1024
1,0.0,0.0,Z,0,constant_1,E1_before_H,1.0,1024
1,0.0,0.0,Z,0,constant_1,E2_after_first_H,1.0,1024
1,0.0,0.0,Z,0,constant_1,E3_after_oracle,1.0,1024
1,0.0,0.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_1,no_error,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_1,E1_before_H,0.9873046875,1024
1,0.17453292519943295,10.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_1,E4_after_final_H,0.986328125,1024
1,0.17453292519943295,10.0,Y,0,constant_1,no_error,1.0,1024
1,0.17453292519943295,10.0,Y,0,constant_1,E1_before_H,0.9931640625,1024
1,0.17453292519943295,10.0,Y,0,constant_1,E2_after_first_H,0.9921875,1024
1,0.17453292519943295,10.0,Y,0,constant_1,E3_after_oracle,0.990234375,1024
1,0.17453292519943295,10.0,Y,0,constant_1,E4_after_final_H,0.9970703125,1024
1,0.17453292519943295,10.0,Z,0,constant_1,no_error,1.0,1024
1,0.17453292519943295,10.0,Z,0,constant_1,E1_before_H,1.0,1024
1,0.17453292519943295,10.0,Z,0,constant_1,E2_after_first_H,0.9912109375,1024
1,0.17453292519943295,10.0,Z,0,constant_1,E3_after_oracle,0.9931640625,1024
1,0.17453292519943295,10.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_1,no_error,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_1,E1_before_H,0.966796875,1024
1,0.3490658503988659,20.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_1,E4_after_final_H,0.9755859375,1024
1,0.3490658503988659,20.0,Y,0,constant_1,no_error,1.0,1024
1,0.3490658503988659,20.0,Y,0,constant_1,E1_before_H,0.970703125,1024
1,0.3490658503988659,20.0,Y,0,constant_1,E2_after_first_H,0.9765625,1024
1,0.3490658503988659,20.0,Y,0,constant_1,E3_after_oracle,0.96875,1024
1,0.3490658503988659,20.0,Y,0,constant_1,E4_after_final_H,0.9716796875,1024
1,0.3490658503988659,20.0,Z,0,constant_1,no_error,1.0,1024
1,0.3490658503988659,20.0,Z,0,constant_1,E1_before_H,1.0,1024
1,0.3490658503988659,20.0,Z,0,constant_1,E2_after_first_H,0.974609375,1024
1,0.3490658503988659,20.0,Z,0,constant_1,E3_after_oracle,0.9736328125,1024
1,0.3490658503988659,20.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_1,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_1,E1_before_H,0.921875,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_1,E4_after_final_H,0.939453125,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_1,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_1,E1_before_H,0.9306640625,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_1,E2_after_first_H,0.9384765625,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_1,E3_after_oracle,0.93359375,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_1,E4_after_final_H,0.9296875,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_1,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_1,E1_before_H,1.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_1,E2_after_first_H,0.9296875,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_1,E3_after_oracle,0.9423828125,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.6981317007977318,40.0,X,0,constant_1,no_error,1.0,1024
1,0.6981317007977318,40.0,X,0,constant_1,E1_before_H,0.8974609375,1024
1,0.6981317007977318,40.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.6981317007977318,40.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.6981317007977318,40.0,X,0,constant_1,E4_after_final_H,0.888671875,1024
1,0.6981317007977318,40.0,Y,0,constant_1,no_error,1.0,1024
1,0.6981317007977318,40.0,Y,0,constant_1,E1_before_H,0.87109375,1024
1,0.6981317007977318,40.0,Y,0,constant_1,E2_after_first_H,0.8681640625,1024
1,0.6981317007977318,40.0,Y,0,constant_1,E3_after_oracle,0.87890625,1024
1,0.6981317007977318,40.0,Y,0,constant_1,E4_after_final_H,0.884765625,1024
1,0.6981317007977318,40.0,Z,0,constant_1,no_error,1.0,1024
1,0.6981317007977318,40.0,Z,0,constant_1,E1_before_H,1.0,1024
1,0.6981317007977318,40.0,Z,0,constant_1,E2_after_first_H,0.8857421875,1024
1,0.6981317007977318,40.0,Z,0,constant_1,E3_after_oracle,0.8701171875,1024
1,0.6981317007977318,40.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.8726646259971648,50.0,X,0,constant_1,no_error,1.0,1024
1,0.8726646259971648,50.0,X,0,constant_1,E1_before_H,0.80859375,1024
1,0.8726646259971648,50.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,0.8726646259971648,50.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,0.8726646259971648,50.0,X,0,constant_1,E4_after_final_H,0.841796875,1024
1,0.8726646259971648,50.0,Y,0,constant_1,no_error,1.0,1024
1,0.8726646259971648,50.0,Y,0,constant_1,E1_before_H,0.83984375,1024
1,0.8726646259971648,50.0,Y,0,constant_1,E2_after_first_H,0.802734375,1024
1,0.8726646259971648,50.0,Y,0,constant_1,E3_after_oracle,0.80859375,1024
1,0.8726646259971648,50.0,Y,0,constant_1,E4_after_final_H,0.828125,1024
1,0.8726646259971648,50.0,Z,0,constant_1,no_error,1.0,1024
1,0.8726646259971648,50.0,Z,0,constant_1,E1_before_H,1.0,1024
1,0.8726646259971648,50.0,Z,0,constant_1,E2_after_first_H,0.8115234375,1024
1,0.8726646259971648,50.0,Z,0,constant_1,E3_after_oracle,0.822265625,1024
1,0.8726646259971648,50.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.0471975511965976,59.99999999999999,X,0,constant_1,no_error,1.0,1024
1,1.0471975511965976,59.99999999999999,X,0,constant_1,E1_before_H,0.7353515625,1024
1,1.0471975511965976,59.99999999999999,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.0471975511965976,59.99999999999999,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.0471975511965976,59.99999999999999,X,0,constant_1,E4_after_final_H,0.7314453125,1024
1,1.0471975511965976,59.99999999999999,Y,0,constant_1,no_error,1.0,1024
1,1.0471975511965976,59.99999999999999,Y,0,constant_1,E1_before_H,0.7431640625,1024
1,1.0471975511965976,59.99999999999999,Y,0,constant_1,E2_after_first_H,0.736328125,1024
1,1.0471975511965976,59.99999999999999,Y,0,constant_1,E3_after_oracle,0.767578125,1024
1,1.0471975511965976,59.99999999999999,Y,0,constant_1,E4_after_final_H,0.759765625,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,no_error,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E1_before_H,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E2_after_first_H,0.7509765625,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E3_after_oracle,0.7646484375,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,no_error,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E1_before_H,0.6884765625,1024
1,1.2217304763960306,70.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E4_after_final_H,0.6953125,1024
1,1.2217304763960306,70.0,Y,0,constant_1,no_error,1.0,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E1_before_H,0.6826171875,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E2_after_first_H,0.666015625,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E3_after_oracle,0.6923828125,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E4_after_final_H,0.650390625,1024
1,1.2217304763960306,70.0,Z,0,constant_1,no_error,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E1_before_H,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E2_after_first_H,0.671875,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E3_after_oracle,0.662109375,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,no_error,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E1_before_H,0.6181640625,1024
1,1.3962634015954636,80.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E4_after_final_H,0.5654296875,1024
1,1.3962634015954636,80.0,Y,0,constant_1,no_error,1.0,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E1_before_H,0.59765625,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E2_after_first_H,0.591796875,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E3_after_oracle,0.587890625,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E4_after_final_H,0.6015625,1024
1,1.3962634015954636,80.0,Z,0,constant_1,no_error,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E1_before_H,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E2_after_first_H,0.5947265625,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E3_after_oracle,0.58203125,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,no_error,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E1_before_H,0.4794921875,1024
1,1.5707963267948966,90.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E4_after_final_H,0.49609375,1024
1,1.5707963267948966,90.0,Y,0,constant_1,no_error,1.0,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E1_before_H,0.5107421875,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E2_after_first_H,0.494140625,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E3_after_oracle,0.4990234375,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E4_after_final_H,0.5283203125,1024
1,1.5707963267948966,90.0,Z,0,constant_1,no_error,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E1_before_H,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E2_after_first_H,0.51953125,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E3_after_oracle,0.494140625,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,no_error,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E1_before_H,0.4140625,1024
1,1.7453292519943295,100.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E4_after_final_H,0.4248046875,1024
1,1.7453292519943295,100.0,Y,0,constant_1,no_error,1.0,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E1_before_H,0.39453125,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E2_after_first_H,0.39453125,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E3_after_oracle,0.400390625,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E4_after_final_H,0.4033203125,1024
1,1.7453292519943295,100.0,Z,0,constant_1,no_error,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E1_before_H,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E2_after_first_H,0.40234375,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E3_after_oracle,0.4267578125,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,no_error,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E1_before_H,0.3173828125,1024
1,1.9198621771937625,110.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E4_after_final_H,0.3408203125,1024
1,1.9198621771937625,110.0,Y,0,constant_1,no_error,1.0,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E1_before_H,0.3349609375,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E2_after_first_H,0.3359375,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E3_after_oracle,0.3076171875,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E4_after_final_H,0.3095703125,1024
1,1.9198621771937625,110.0,Z,0,constant_1,no_error,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E1_before_H,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E2_after_first_H,0.314453125,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E3_after_oracle,0.322265625,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,no_error,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E1_before_H,0.2509765625,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E4_after_final_H,0.2470703125,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,no_error,1.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E1_before_H,0.2216796875,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E2_after_first_H,0.2607421875,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E3_after_oracle,0.2470703125,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E4_after_final_H,0.2353515625,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,no_error,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E1_before_H,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E2_after_first_H,0.2587890625,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E3_after_oracle,0.240234375,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.2689280275926285,130.0,X,0,constant_1,no_error,1.0,1024
1,2.2689280275926285,130.0,X,0,constant_1,E1_before_H,0.1767578125,1024
1,2.2689280275926285,130.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.2689280275926285,130.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.2689280275926285,130.0,X,0,constant_1,E4_after_final_H,0.1845703125,1024
1,2.2689280275926285,130.0,Y,0,constant_1,no_error,1.0,1024
1,2.2689280275926285,130.0,Y,0,constant_1,E1_before_H,0.1630859375,1024
1,2.2689280275926285,130.0,Y,0,constant_1,E2_after_first_H,0.17578125,1024
1,2.2689280275926285,130.0,Y,0,constant_1,E3_after_oracle,0.201171875,1024
1,2.2689280275926285,130.0,Y,0,constant_1,E4_after_final_H,0.15625,1024
1,2.2689280275926285,130.0,Z,0,constant_1,no_error,1.0,1024
1,2.2689280275926285,130.0,Z,0,constant_1,E1_before_H,1.0,1024
1,2.2689280275926285,130.0,Z,0,constant_1,E2_after_first_H,0.173828125,1024
1,2.2689280275926285,130.0,Z,0,constant_1,E3_after_oracle,0.166015625,1024
1,2.2689280275926285,130.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.443460952792061,140.0,X,0,constant_1,no_error,1.0,1024
1,2.443460952792061,140.0,X,0,constant_1,E1_before_H,0.1142578125,1024
1,2.443460952792061,140.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.443460952792061,140.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.443460952792061,140.0,X,0,constant_1,E4_after_final_H,0.1064453125,1024
1,2.443460952792061,140.0,Y,0,constant_1,no_error,1.0,1024
1,2.443460952792061,140.0,Y,0,constant_1,E1_before_H,0.1201171875,1024
1,2.443460952792061,140.0,Y,0,constant_1,E2_after_first_H,0.1123046875,1024
1,2.443460952792061,140.0,Y,0,constant_1,E3_after_oracle,0.1201171875,1024
1,2.443460952792061,140.0,Y,0,constant_1,E4_after_final_H,0.09765625,1024
1,2.443460952792061,140.0,Z,0,constant_1,no_error,1.0,1024
1,2.443460952792061,140.0,Z,0,constant_1,E1_before_H,1.0,1024
1,2.443460952792061,140.0,Z,0,constant_1,E2_after_first_H,0.1123046875,1024
1,2.443460952792061,140.0,Z,0,constant_1,E3_after_oracle,0.1083984375,1024
1,2.443460952792061,140.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.6179938779914944,150.0,X,0,constant_1,no_error,1.0,1024
1,2.6179938779914944,150.0,X,0,constant_1,E1_before_H,0.07421875,1024
1,2.6179938779914944,150.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.6179938779914944,150.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.6179938779914944,150.0,X,0,constant_1,E4_after_final_H,0.076171875,1024
1,2.6179938779914944,150.0,Y,0,constant_1,no_error,1.0,1024
1,2.6179938779914944,150.0,Y,0,constant_1,E1_before_H,0.078125,1024
1,2.6179938779914944,150.0,Y,0,constant_1,E2_after_first_H,0.0693359375,1024
1,2.6179938779914944,150.0,Y,0,constant_1,E3_after_oracle,0.0703125,1024
1,2.6179938779914944,150.0,Y,0,constant_1,E4_after_final_H,0.0625,1024
1,2.6179938779914944,150.0,Z,0,constant_1,no_error,1.0,1024
1,2.6179938779914944,150.0,Z,0,constant_1,E1_before_H,1.0,1024
1,2.6179938779914944,150.0,Z,0,constant_1,E2_after_first_H,0.0625,1024
1,2.6179938779914944,150.0,Z,0,constant_1,E3_after_oracle,0.0595703125,1024
1,2.6179938779914944,150.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.792526803190927,160.0,X,0,constant_1,no_error,1.0,1024
1,2.792526803190927,160.0,X,0,constant_1,E1_before_H,0.041015625,1024
1,2.792526803190927,160.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.792526803190927,160.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.792526803190927,160.0,X,0,constant_1,E4_after_final_H,0.03515625,1024
1,2.792526803190927,160.0,Y,0,constant_1,no_error,1.0,1024
1,2.792526803190927,160.0,Y,0,constant_1,E1_before_H,0.0341796875,1024
1,2.792526803190927,160.0,Y,0,constant_1,E2_after_first_H,0.0341796875,1024
1,2.792526803190927,160.0,Y,0,constant_1,E3_after_oracle,0.0283203125,1024
1,2.792526803190927,160.0,Y,0,constant_1,E4_after_final_H,0.0341796875,1024
1,2.792526803190927,160.0,Z,0,constant_1,no_error,1.0,1024
1,2.792526803190927,160.0,Z,0,constant_1,E1_before_H,1.0,1024
1,2.792526803190927,160.0,Z,0,constant_1,E2_after_first_H,0.015625,1024
1,2.792526803190927,160.0,Z,0,constant_1,E3_after_oracle,0.0361328125,1024
1,2.792526803190927,160.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,2.9670597283903604,170.0,X,0,constant_1,no_error,1.0,1024
1,2.9670597283903604,170.0,X,0,constant_1,E1_before_H,0.005859375,1024
1,2.9670597283903604,170.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,2.9670597283903604,170.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,2.9670597283903604,170.0,X,0,constant_1,E4_after_final_H,0.0078125,1024
1,2.9670597283903604,170.0,Y,0,constant_1,no_error,1.0,1024
1,2.9670597283903604,170.0,Y,0,constant_1,E1_before_H,0.0068359375,1024
1,2.9670597283903604,170.0,Y,0,constant_1,E2_after_first_H,0.0068359375,1024
1,2.9670597283903604,170.0,Y,0,constant_1,E3_after_oracle,0.0068359375,1024
1,2.9670597283903604,170.0,Y,0,constant_1,E4_after_final_H,0.009765625,1024
1,2.9670597283903604,170.0,Z,0,constant_1,no_error,1.0,1024
1,2.9670597283903604,170.0,Z,0,constant_1,E1_before_H,1.0,1024
1,2.9670597283903604,170.0,Z,0,constant_1,E2_after_first_H,0.0087890625,1024
1,2.9670597283903604,170.0,Z,0,constant_1,E3_after_oracle,0.0107421875,1024
1,2.9670597283903604,170.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,3.141592653589793,180.0,X,0,constant_1,no_error,1.0,1024
1,3.141592653589793,180.0,X,0,constant_1,E1_before_H,0.0,1024
1,3.141592653589793,180.0,X,0,constant_1,E2_after_first_H,1.0,1024
1,3.141592653589793,180.0,X,0,constant_1,E3_after_oracle,1.0,1024
1,3.141592653589793,180.0,X,0,constant_1,E4_after_final_H,0.0,1024
1,3.141592653589793,180.0,Y,0,constant_1,no_error,1.0,1024
1,3.141592653589793,180.0,Y,0,constant_1,E1_before_H,0.0,1024
1,3.141592653589793,180.0,Y,0,constant_1,E2_after_first_H,0.0,1024
1,3.141592653589793,180.0,Y,0,constant_1,E3_after_oracle,0.0,1024
1,3.141592653589793,180.0,Y,0,constant_1,E4_after_final_H,0.0,1024
1,3.141592653589793,180.0,Z,0,constant_1,no_error,1.0,1024
1,3.141592653589793,180.0,Z,0,constant_1,E1_before_H,1.0,1024
1,3.141592653589793,180.0,Z,0,constant_1,E2_after_first_H,0.0,1024
1,3.141592653589793,180.0,Z,0,constant_1,E3_after_oracle,0.0,1024
1,3.141592653589793,180.0,Z,0,constant_1,E4_after_final_H,1.0,1024
1,0.0,0.0,X,0,constant_0,no_error,1.0,1024
1,0.0,0.0,X,0,constant_0,E1_before_H,1.0,1024
1,0.0,0.0,X,0,constant_0,E2_after_first_H,1.0,1024
1,0.0,0.0,X,0,constant_0,E3_after_oracle,1.0,1024
1,0.0,0.0,X,0,constant_0,E4_after_final_H,1.0,1024
1,0.0,0.0,Y,0,constant_0,no_error,1.0,1024
1,0.0,0.0,Y,0,constant_0,E1_before_H,1.0,1024
1,0.0,0.0,Y,0,constant_0,E2_after_first_H,1.0,1024
1,0.0,0.0,Y,0,constant_0,E3_after_oracle,1.0,1024
1,0.0,0.0,Y,0,constant_0,E4_after_final_H,1.0,1024
1,0.0,0.0,Z,0,constant_0,no_error,1.0,1024
1,0.0,0.0,Z,0,constant_0,E1_before_H,1.0,1024
1,0.0,0.0,Z,0,constant_0,E2_after_first_H,1.0,1024
1,0.0,0.0,Z,0,constant_0,E3_after_oracle,1.0,1024
1,0.0,0.0,Z,0,constant_0,E4_after_final_H,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_0,no_error,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_0,E1_before_H,0.9912109375,1024
1,0.17453292519943295,10.0,X,0,constant_0,E2_after_first_H,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_0,E3_after_oracle,1.0,1024
1,0.17453292519943295,10.0,X,0,constant_0,E4_after_final_H,0.9931640625,1024
1,0.17453292519943295,10.0,Y,0,constant_0,no_error,1.0,1024
1,0.17453292519943295,10.0,Y,0,constant_0,E1_before_H,0.9912109375,1024
1,0.17453292519943295,10.0,Y,0,constant_0,E2_after_first_H,0.994140625,1024
1,0.17453292519943295,10.0,Y,0,constant_0,E3_after_oracle,0.9951171875,1024
1,0.17453292519943295,10.0,Y,0,constant_0,E4_after_final_H,0.990234375,1024
1,0.17453292519943295,10.0,Z,0,constant_0,no_error,1.0,1024
1,0.17453292519943295,10.0,Z,0,constant_0,E1_before_H,1.0,1024
1,0.17453292519943295,10.0,Z,0,constant_0,E2_after_first_H,0.994140625,1024
1,0.17453292519943295,10.0,Z,0,constant_0,E3_after_oracle,0.9970703125,1024
1,0.17453292519943295,10.0,Z,0,constant_0,E4_after_final_H,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,no_error,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E1_before_H,0.974609375,1024
1,0.3490658503988659,20.0,X,0,constant_0,E2_after_first_H,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E3_after_oracle,1.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E4_after_final_H,0.9794921875,1024
1,0.3490658503988659,20.0,Y,0,constant_0,no_error,1.0,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E1_before_H,0.9755859375,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E2_after_first_H,0.974609375,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E3_after_oracle,0.97265625,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E4_after_final_H,0.9716796875,1024
1,0.3490658503988659,20.0,Z,0,constant_0,no_error,1.0,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E1_before_H,1.0,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E2_after_first_H,0.9736328125,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E3_after_oracle,0.97265625,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E4_after_final_H,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E1_before_H,0.9345703125,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E2_after_first_H,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E3_after_oracle,1.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E4_after_final_H,0.93359375,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E1_before_H,0.9453125,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E2_after_first_H,0.9306640625,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E3_after_oracle,0.9365234375,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E4_after_final_H,0.935546875,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,no_error,1.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E1_before_H,1.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E2_after_first_H,0.9267578125,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E3_after_oracle,0.9287109375,1024
