n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,shots
3,0.6981317007977318,40.0,Y,1,constant_1,E1_before_H,0.8564453125,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E2_after_first_H,0.873046875,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E3_after_oracle,0.8798828125,1024
3,0.6981317007977318,40.0,Y,1,constant_1,E4_after_final_H,0.8837890625,1024
3,0.6981317007977318,40.0,Z,1,constant_1,no_error,1.0,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E1_before_H,1.0,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E2_after_first_H,0.861328125,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E3_after_oracle,0.8896484375,1024
3,0.6981317007977318,40.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,no_error,1.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E1_before_H,0.802734375,1024
3,0.8726646259971648,50.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,0.8726646259971648,50.0,X,1,constant_1,E4_after_final_H,0.8115234375,1024
3,0.8726646259971648,50.0,Y,1,constant_1,no_error,1.0,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E1_before_H,0.8203125,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E2_after_first_H,0.833984375,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E3_after_oracle,0.830078125,1024
3,0.8726646259971648,50.0,Y,1,constant_1,E4_after_final_H,0.8251953125,1024
3,0.8726646259971648,50.0,Z,1,constant_1,no_error,1.0,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E1_before_H,1.0,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E2_after_first_H,0.8095703125,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E3_after_oracle,0.8046875,1024
3,0.8726646259971648,50.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,no_error,1.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E1_before_H,0.751953125,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.0471975511965976,59.99999999999999,X,1,constant_1,E4_after_final_H,0.7421875,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,no_error,1.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E1_before_H,0.759765625,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E2_after_first_H,0.7685546875,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E3_after_oracle,0.78125,1024
3,1.0471975511965976,59.99999999999999,Y,1,constant_1,E4_after_final_H,0.7763671875,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,no_error,1.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E1_before_H,1.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E2_after_first_H,0.751953125,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E3_after_oracle,0.744140625,1024
3,1.0471975511965976,59.99999999999999,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,no_error,1.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E1_before_H,0.6591796875,1024
3,1.2217304763960306,70.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.2217304763960306,70.0,X,1,constant_1,E4_after_final_H,0.673828125,1024
3,1.2217304763960306,70.0,Y,1,constant_1,no_error,1.0,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E1_before_H,0.6904296875,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E2_after_first_H,0.658203125,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E3_after_oracle,0.6875,1024
3,1.2217304763960306,70.0,Y,1,constant_1,E4_after_final_H,0.662109375,1024
3,1.2217304763960306,70.0,Z,1,constant_1,no_error,1.0,1024
3,1.2217304763960306,70.0,Z,1,constant_1,E1_before_H,1.0,1024
3,1.2217304763960306,70.0,Z,1,constant_1,E2_after_first_H,0.66796875,1024
3,1.2217304763960306,70.0,Z,1,constant_1,E3_after_oracle,0.6865234375,1024
3,1.2217304763960306,70.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.3962634015954636,80.0,X,1,constant_1,no_error,1.0,1024
3,1.3962634015954636,80.0,X,1,constant_1,E1_before_H,0.5693359375,1024
3,1.3962634015954636,80.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.3962634015954636,80.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.3962634015954636,80.0,X,1,constant_1,E4_after_final_H,0.5810546875,1024
3,1.3962634015954636,80.0,Y,1,constant_1,no_error,1.0,1024
3,1.3962634015954636,80.0,Y,1,constant_1,E1_before_H,0.603515625,1024
3,1.3962634015954636,80.0,Y,1,constant_1,E2_after_first_H,0.591796875,1024
3,1.3962634015954636,80.0,Y,1,constant_1,E3_after_oracle,0.5849609375,1024
3,1.3962634015954636,80.0,Y,1,constant_1,E4_after_final_H,0.578125,1024
3,1.3962634015954636,80.0,Z,1,constant_1,no_error,1.0,1024
3,1.3962634015954636,80.0,Z,1,constant_1,E1_before_H,1.0,1024
3,1.3962634015954636,80.0,Z,1,constant_1,E2_after_first_H,0.5849609375,1024
3,1.3962634015954636,80.0,Z,1,constant_1,E3_after_oracle,0.59765625,1024
3,1.3962634015954636,80.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.5707963267948966,90.0,X,1,constant_1,no_error,1.0,1024
3,1.5707963267948966,90.0,X,1,constant_1,E1_before_H,0.5244140625,1024
3,1.5707963267948966,90.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.5707963267948966,90.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.5707963267948966,90.0,X,1,constant_1,E4_after_final_H,0.4833984375,1024
3,1.5707963267948966,90.0,Y,1,constant_1,no_error,1.0,1024
3,1.5707963267948966,90.0,Y,1,constant_1,E1_before_H,0.5087890625,1024
3,1.5707963267948966,90.0,Y,1,constant_1,E2_after_first_H,0.4931640625,1024
3,1.5707963267948966,90.0,Y,1,constant_1,E3_after_oracle,0.5126953125,1024
3,1.5707963267948966,90.0,Y,1,constant_1,E4_after_final_H,0.482421875,1024
3,1.5707963267948966,90.0,Z,1,constant_1,no_error,1.0,1024
3,1.5707963267948966,90.0,Z,1,constant_1,E1_before_H,1.0,1024
3,1.5707963267948966,90.0,Z,1,constant_1,E2_after_first_H,0.505859375,1024
3,1.5707963267948966,90.0,Z,1,constant_1,E3_after_oracle,0.5009765625,1024
3,1.5707963267948966,90.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.7453292519943295,100.0,X,1,constant_1,no_error,1.0,1024
3,1.7453292519943295,100.0,X,1,constant_1,E1_before_H,0.40625,1024
3,1.7453292519943295,100.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.7453292519943295,100.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.7453292519943295,100.0,X,1,constant_1,E4_after_final_H,0.41796875,1024
3,1.7453292519943295,100.0,Y,1,constant_1,no_error,1.0,1024
3,1.7453292519943295,100.0,Y,1,constant_1,E1_before_H,0.3955078125,1024
3,1.7453292519943295,100.0,Y,1,constant_1,E2_after_first_H,0.4033203125,1024
3,1.7453292519943295,100.0,Y,1,constant_1,E3_after_oracle,0.41796875,1024
3,1.7453292519943295,100.0,Y,1,constant_1,E4_after_final_H,0.4375,1024
3,1.7453292519943295,100.0,Z,1,constant_1,no_error,1.0,1024
3,1.7453292519943295,100.0,Z,1,constant_1,E1_before_H,1.0,1024
3,1.7453292519943295,100.0,Z,1,constant_1,E2_after_first_H,0.4013671875,1024
3,1.7453292519943295,100.0,Z,1,constant_1,E3_after_oracle,0.4423828125,1024
3,1.7453292519943295,100.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,1.9198621771937625,110.0,X,1,constant_1,no_error,1.0,1024
3,1.9198621771937625,110.0,X,1,constant_1,E1_before_H,0.3291015625,1024
3,1.9198621771937625,110.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,1.9198621771937625,110.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,1.9198621771937625,110.0,X,1,constant_1,E4_after_final_H,0.30078125,1024
3,1.9198621771937625,110.0,Y,1,constant_1,no_error,1.0,1024
3,1.9198621771937625,110.0,Y,1,constant_1,E1_before_H,0.3359375,1024
3,1.9198621771937625,110.0,Y,1,constant_1,E2_after_first_H,0.3447265625,1024
3,1.9198621771937625,110.0,Y,1,constant_1,E3_after_oracle,0.3193359375,1024
3,1.9198621771937625,110.0,Y,1,constant_1,E4_after_final_H,0.3232421875,1024
3,1.9198621771937625,110.0,Z,1,constant_1,no_error,1.0,1024
3,1.9198621771937625,110.0,Z,1,constant_1,E1_before_H,1.0,1024
3,1.9198621771937625,110.0,Z,1,constant_1,E2_after_first_H,0.3251953125,1024
3,1.9198621771937625,110.0,Z,1,constant_1,E3_after_oracle,0.3193359375,1024
3,1.9198621771937625,110.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.0943951023931953,119.99999999999999,X,1,constant_1,no_error,1.0,1024
3,2.0943951023931953,119.99999999999999,X,1,constant_1,E1_before_H,0.232421875,1024
3,2.0943951023931953,119.99999999999999,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.0943951023931953,119.99999999999999,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.0943951023931953,119.99999999999999,X,1,constant_1,E4_after_final_H,0.2548828125,1024
3,2.0943951023931953,119.99999999999999,Y,1,constant_1,no_error,1.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,constant_1,E1_before_H,0.2490234375,1024
3,2.0943951023931953,119.99999999999999,Y,1,constant_1,E2_after_first_H,0.25390625,1024
3,2.0943951023931953,119.99999999999999,Y,1,constant_1,E3_after_oracle,0.25390625,1024
3,2.0943951023931953,119.99999999999999,Y,1,constant_1,E4_after_final_H,0.25390625,1024
3,2.0943951023931953,119.99999999999999,Z,1,constant_1,no_error,1.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,constant_1,E1_before_H,1.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,constant_1,E2_after_first_H,0.244140625,1024
3,2.0943951023931953,119.99999999999999,Z,1,constant_1,E3_after_oracle,0.2705078125,1024
3,2.0943951023931953,119.99999999999999,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.2689280275926285,130.0,X,1,constant_1,no_error,1.0,1024
3,2.2689280275926285,130.0,X,1,constant_1,E1_before_H,0.1826171875,1024
3,2.2689280275926285,130.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.2689280275926285,130.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.2689280275926285,130.0,X,1,constant_1,E4_after_final_H,0.1669921875,1024
3,2.2689280275926285,130.0,Y,1,constant_1,no_error,1.0,1024
3,2.2689280275926285,130.0,Y,1,constant_1,E1_before_H,0.1796875,1024
3,2.2689280275926285,130.0,Y,1,constant_1,E2_after_first_H,0.2177734375,1024
3,2.2689280275926285,130.0,Y,1,constant_1,E3_after_oracle,0.1806640625,1024
3,2.2689280275926285,130.0,Y,1,constant_1,E4_after_final_H,0.1630859375,1024
3,2.2689280275926285,130.0,Z,1,constant_1,no_error,1.0,1024
3,2.2689280275926285,130.0,Z,1,constant_1,E1_before_H,1.0,1024
3,2.2689280275926285,130.0,Z,1,constant_1,E2_after_first_H,0.193359375,1024
3,2.2689280275926285,130.0,Z,1,constant_1,E3_after_oracle,0.1962890625,1024
3,2.2689280275926285,130.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.443460952792061,140.0,X,1,constant_1,no_error,1.0,1024
3,2.443460952792061,140.0,X,1,constant_1,E1_before_H,0.1162109375,1024
3,2.443460952792061,140.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.443460952792061,140.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.443460952792061,140.0,X,1,constant_1,E4_after_final_H,0.123046875,1024
3,2.443460952792061,140.0,Y,1,constant_1,no_error,1.0,1024
3,2.443460952792061,140.0,Y,1,constant_1,E1_before_H,0.1181640625,1024
3,2.443460952792061,140.0,Y,1,constant_1,E2_after_first_H,0.0927734375,1024
3,2.443460952792061,140.0,Y,1,constant_1,E3_after_oracle,0.107421875,1024
3,2.443460952792061,140.0,Y,1,constant_1,E4_after_final_H,0.1142578125,1024
3,2.443460952792061,140.0,Z,1,constant_1,no_error,1.0,1024
3,2.443460952792061,140.0,Z,1,constant_1,E1_before_H,1.0,1024
3,2.443460952792061,140.0,Z,1,constant_1,E2_after_first_H,0.13671875,1024
3,2.443460952792061,140.0,Z,1,constant_1,E3_after_oracle,0.1064453125,1024
3,2.443460952792061,140.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.6179938779914944,150.0,X,1,constant_1,no_error,1.0,1024
3,2.6179938779914944,150.0,X,1,constant_1,E1_before_H,0.0732421875,1024
3,2.6179938779914944,150.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.6179938779914944,150.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.6179938779914944,150.0,X,1,constant_1,E4_after_final_H,0.0673828125,1024
3,2.6179938779914944,150.0,Y,1,constant_1,no_error,1.0,1024
3,2.6179938779914944,150.0,Y,1,constant_1,E1_before_H,0.05859375,1024
3,2.6179938779914944,150.0,Y,1,constant_1,E2_after_first_H,0.0458984375,1024
3,2.6179938779914944,150.0,Y,1,constant_1,E3_after_oracle,0.0537109375,1024
3,2.6179938779914944,150.0,Y,1,constant_1,E4_after_final_H,0.0712890625,1024
3,2.6179938779914944,150.0,Z,1,constant_1,no_error,1.0,1024
3,2.6179938779914944,150.0,Z,1,constant_1,E1_before_H,1.0,1024
3,2.6179938779914944,150.0,Z,1,constant_1,E2_after_first_H,0.05859375,1024
3,2.6179938779914944,150.0,Z,1,constant_1,E3_after_oracle,0.076171875,1024
3,2.6179938779914944,150.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.792526803190927,160.0,X,1,constant_1,no_error,1.0,1024
3,2.792526803190927,160.0,X,1,constant_1,E1_before_H,0.0234375,1024
3,2.792526803190927,160.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.792526803190927,160.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.792526803190927,160.0,X,1,constant_1,E4_after_final_H,0.0341796875,1024
3,2.792526803190927,160.0,Y,1,constant_1,no_error,1.0,1024
3,2.792526803190927,160.0,Y,1,constant_1,E1_before_H,0.0234375,1024
3,2.792526803190927,160.0,Y,1,constant_1,E2_after_first_H,0.03125,1024
3,2.792526803190927,160.0,Y,1,constant_1,E3_after_oracle,0.0341796875,1024
3,2.792526803190927,160.0,Y,1,constant_1,E4_after_final_H,0.02734375,1024
3,2.792526803190927,160.0,Z,1,constant_1,no_error,1.0,1024
3,2.792526803190927,160.0,Z,1,constant_1,E1_before_H,1.0,1024
3,2.792526803190927,160.0,Z,1,constant_1,E2_after_first_H,0.0341796875,1024
3,2.792526803190927,160.0,Z,1,constant_1,E3_after_oracle,0.0224609375,1024
3,2.792526803190927,160.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,2.9670597283903604,170.0,X,1,constant_1,no_error,1.0,1024
3,2.9670597283903604,170.0,X,1,constant_1,E1_before_H,0.009765625,1024
3,2.9670597283903604,170.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,2.9670597283903604,170.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,2.9670597283903604,170.0,X,1,constant_1,E4_after_final_H,0.0048828125,1024
3,2.9670597283903604,170.0,Y,1,constant_1,no_error,1.0,1024
3,2.9670597283903604,170.0,Y,1,constant_1,E1_before_H,0.0078125,1024
3,2.9670597283903604,170.0,Y,1,constant_1,E2_after_first_H,0.009765625,1024
3,2.9670597283903604,170.0,Y,1,constant_1,E3_after_oracle,0.005859375,1024
3,2.9670597283903604,170.0,Y,1,constant_1,E4_after_final_H,0.013671875,1024
3,2.9670597283903604,170.0,Z,1,constant_1,no_error,1.0,1024
3,2.9670597283903604,170.0,Z,1,constant_1,E1_before_H,1.0,1024
3,2.9670597283903604,170.0,Z,1,constant_1,E2_after_first_H,0.0029296875,1024
3,2.9670597283903604,170.0,Z,1,constant_1,E3_after_oracle,0.0048828125,1024
3,2.9670597283903604,170.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,3.141592653589793,180.0,X,1,constant_1,no_error,1.0,1024
3,3.141592653589793,180.0,X,1,constant_1,E1_before_H,0.0,1024
3,3.141592653589793,180.0,X,1,constant_1,E2_after_first_H,1.0,1024
3,3.141592653589793,180.0,X,1,constant_1,E3_after_oracle,1.0,1024
3,3.141592653589793,180.0,X,1,constant_1,E4_after_final_H,0.0,1024
3,3.141592653589793,180.0,Y,1,constant_1,no_error,1.0,1024
3,3.141592653589793,180.0,Y,1,constant_1,E1_before_H,0.0,1024
3,3.141592653589793,180.0,Y,1,constant_1,E2_after_first_H,0.0,1024
3,3.141592653589793,180.0,Y,1,constant_1,E3_after_oracle,0.0,1024
3,3.141592653589793,180.0,Y,1,constant_1,E4_after_final_H,0.0,1024
3,3.141592653589793,180.0,Z,1,constant_1,no_error,1.0,1024
3,3.141592653589793,180.0,Z,1,constant_1,E1_before_H,1.0,1024
3,3.141592653589793,180.0,Z,1,constant_1,E2_after_first_H,0.0,1024
3,3.141592653589793,180.0,Z,1,constant_1,E3_after_oracle,0.0,1024
3,3.141592653589793,180.0,Z,1,constant_1,E4_after_final_H,1.0,1024
3,0.0,0.0,X,1,balanced_parity,no_error,0.0,1024
3,0.0,0.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.0,0.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.0,0.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.0,0.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.0,0.0,Y,1,balanced_parity,no_error,0.0,1024
3,0.0,0.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.0,0.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.0,0.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.0,0.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.0,0.0,Z,1,balanced_parity,no_error,0.0,1024
3,0.0,0.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.0,0.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.0,0.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.0,0.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.17453292519943295,10.0,X,1,balanced_parity,no_error,0.0,1024
3,0.17453292519943295,10.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.17453292519943295,10.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.17453292519943295,10.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.17453292519943295,10.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.17453292519943295,10.0,Y,1,balanced_parity,no_error,0.0,1024
3,0.17453292519943295,10.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.17453292519943295,10.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.17453292519943295,10.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.17453292519943295,10.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.17453292519943295,10.0,Z,1,balanced_parity,no_error,0.0,1024
3,0.17453292519943295,10.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.17453292519943295,10.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.17453292519943295,10.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.17453292519943295,10.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.3490658503988659,20.0,X,1,balanced_parity,no_error,0.0,1024
3,0.3490658503988659,20.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.3490658503988659,20.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.3490658503988659,20.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.3490658503988659,20.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.3490658503988659,20.0,Y,1,balanced_parity,no_error,0.0,1024
3,0.3490658503988659,20.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.3490658503988659,20.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.3490658503988659,20.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.3490658503988659,20.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.3490658503988659,20.0,Z,1,balanced_parity,no_error,0.0,1024
3,0.3490658503988659,20.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.3490658503988659,20.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.3490658503988659,20.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.3490658503988659,20.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,balanced_parity,no_error,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.5235987755982988,29.999999999999996,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,balanced_parity,no_error,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.5235987755982988,29.999999999999996,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,balanced_parity,no_error,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.5235987755982988,29.999999999999996,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.6981317007977318,40.0,X,1,balanced_parity,no_error,0.0,1024
3,0.6981317007977318,40.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.6981317007977318,40.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.6981317007977318,40.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.6981317007977318,40.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.6981317007977318,40.0,Y,1,balanced_parity,no_error,0.0,1024
3,0.6981317007977318,40.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.6981317007977318,40.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.6981317007977318,40.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.6981317007977318,40.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.6981317007977318,40.0,Z,1,balanced_parity,no_error,0.0,1024
3,0.6981317007977318,40.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.6981317007977318,40.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.6981317007977318,40.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.6981317007977318,40.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.8726646259971648,50.0,X,1,balanced_parity,no_error,0.0,1024
3,0.8726646259971648,50.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,0.8726646259971648,50.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.8726646259971648,50.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.8726646259971648,50.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.8726646259971648,50.0,Y,1,balanced_parity,no_error,0.0,1024
3,0.8726646259971648,50.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,0.8726646259971648,50.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.8726646259971648,50.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.8726646259971648,50.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,0.8726646259971648,50.0,Z,1,balanced_parity,no_error,0.0,1024
3,0.8726646259971648,50.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,0.8726646259971648,50.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,0.8726646259971648,50.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,0.8726646259971648,50.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,balanced_parity,no_error,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.0471975511965976,59.99999999999999,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,balanced_parity,no_error,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.0471975511965976,59.99999999999999,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,balanced_parity,no_error,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.0471975511965976,59.99999999999999,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.2217304763960306,70.0,X,1,balanced_parity,no_error,0.0,1024
3,1.2217304763960306,70.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.2217304763960306,70.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.2217304763960306,70.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.2217304763960306,70.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.2217304763960306,70.0,Y,1,balanced_parity,no_error,0.0,1024
3,1.2217304763960306,70.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.2217304763960306,70.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.2217304763960306,70.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.2217304763960306,70.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.2217304763960306,70.0,Z,1,balanced_parity,no_error,0.0,1024
3,1.2217304763960306,70.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.2217304763960306,70.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.2217304763960306,70.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.2217304763960306,70.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
